reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,cleaned_text,sentiment
A24R30PNVRG4VG,B007WTAJTO,An ordinary consumer,"[0, 0]","Since there are almost three thousands reviews already, I bet almost everything about reading and writing speeds have been covered. I'll just try to provide some specifics from my experience in case if somebody is searching with these keywords. I've copied some WAV and MP3 files to this card from a fast PC (3.4 GHz, 16GB RAM, 7,200 RPM HDD, 64-bit Win 7, etc.) with a built-in card reader. The card reader maybe my bottleneck. Anyway, the observed average writing speed was around 9.5MB/s.Tried this card in Nokia 3555b. Logically this phone cannot read more than 8GB MicroSDHC cards, but it it. However, it saw the card as being only a 2GB card. Tried inMotorola Flipout Unlocked GSM Quad-Band Android Phone with Bluetooth, Camera, QWERTY Keyboard and Wi-Fi - Unlocked Phone - US Warranty - Black. Played those WAV and MP3 files and it worked very well. Tried inMotorola MB520 Bravo Unlocked Phone with Android OS, 3MP Camera, FM Radio and GPS - US Warranty - Blackwith the same files, and it worked well too. No hiccups. Then inserted (and left it in) inBLU Studio 5.3 II Unlocked Dual Sim Phone with Dual-Core 1GHz Processor, Android 4.1, 5.3-inch IPS Capacitive Touch, and 8MP Camera - U.S. Warranty (Black). So far so good. Will update this review if problems will arise.It was sold and fulfilled by Amazon in a frustration-free packaging. I love this packaging not only because it does not have nasty blister pack that cuts your fingers, but also because it is eco-friendly.",5.0,Adding some details,1364428800,2013-03-28,620,0,0,"since there are almost three thousands reviews already, i bet almost everything about reading and writing speeds have been covered. i'll just try to provide some specifics from my experience in case if somebody is searching with these keywords. i've copied some wav and mp3 files to this card from a fast pc (3.4 ghz, 16gb ram, 7,200 rpm hdd, 64-bit win 7, etc.) with a built-in card reader. the card reader maybe my bottleneck. anyway, the observed average writing speed was around 9.5mb/s.tried this card in nokia 3555b. logically this phone cannot read more than 8gb microsdhc cards, but it it. however, it saw the card as being only a 2gb card. tried inmotorola flipout unlocked gsm quad-band android phone with bluetooth, camera, qwerty keyboard and wi-fi - unlocked phone - us warranty - black. played those wav and mp3 files and it worked very well. tried inmotorola mb520 bravo unlocked phone with android os, 3mp camera, fm radio and gps - us warranty - blackwith the same files, and it worked well too. no hiccups. then inserted (and left it in) inblu studio 5.3 ii unlocked dual sim phone with dual-core 1ghz processor, android 4.1, 5.3-inch ips capacitive touch, and 8mp camera - u.s. warranty (black). so far so good. will update this review if problems will arise.it was sold and fulfilled by amazon in a frustration-free packaging. i love this packaging not only because it does not have nasty blister pack that cuts your fingers, but also because it is eco-friendly.",negative
A2406U9MDH9VNS,B007WTAJTO,Anthony Coradino,"[0, 0]",Loving it! Plenty of room to store my media and go back and forth between my pc and tablet.  Also great for storing all my school related texts and documents.,5.0,Fantastic,1356480000,2012-12-26,712,0,0,loving it! plenty of room to store my media and go back and forth between my pc and tablet.  also great for storing all my school related texts and documents.,positive
A1Q1GDL3D0VX0A,B007WTAJTO,Anthony,"[0, 0]","Had no issues inserting this into an HP tablet and adding photos, music, etc to the memory.  Reads/writes quickly.  Great value.",5.0,Good micro-sd card,1405209600,2014-07-13,148,0,0,"had no issues inserting this into an hp tablet and adding photos, music, etc to the memory.  reads/writes quickly.  great value.",positive
A1UY5YWRJLQ7H3,B007WTAJTO,Anthony,"[0, 0]","I put the 32 GB card in my Galaxy S3 and it is working as well as could be. I popped the SD card into the slot, went to settings-> Storage-> and selected 'format'. That was it. Then I set up an Mp3 folder which was instantly recognized by double twist and now I have tons of storage for music, pics, and more. Great card.",5.0,Great on my S3,1365724800,2013-12-04,369,0,0,"i put the 32 gb card in my galaxy s3 and it is working as well as could be. i popped the sd card into the slot, went to settings-> storage-> and selected 'format'. that was it. then i set up an mp3 folder which was instantly recognized by double twist and now i have tons of storage for music, pics, and more. great card.",positive
A1C3G8RGGF820F,B007WTAJTO,Anthony J Scannelli,"[0, 0]",After assuming I was stuck with a number of Micro SD adapters that didn't work I purchased the SanDisk Ultra card and low and behold everything started working. Even my wife's tablet that didn't recognize the SD cards movies started working. Bottom line it just works.,5.0,Bottom line it just works.,1398124800,2014-04-22,230,0,0,after assuming i was stuck with a number of micro sd adapters that didn't work i purchased the sandisk ultra card and low and behold everything started working. even my wife's tablet that didn't recognize the sd cards movies started working. bottom line it just works.,positive
AUH8I22ITG020,B007WTAJTO,Anthony L cate,"[1, 1]",This is working great in my AT&T Galaxy Note. I love having extra storage for my music videos and pictures,5.0,Love the extra storage,1343088000,2012-07-24,867,1,1,this is working great in my at&t galaxy note. i love having extra storage for my music videos and pictures,positive
AWATUDXT8A7TA,B007WTAJTO,Anthony Nonya,"[0, 0]","Super fast compared to my other cards. Didn't do any tests, but this is much faster than no name &#34;class 10&#34; cards.",5.0,Fast,1357603200,2013-08-01,494,0,0,"super fast compared to my other cards. didn't do any tests, but this is much faster than no name &#34;class 10&#34; cards.",positive
A165RSDPPRNXJI,B007WTAJTO,Anthony Ricciardi,"[0, 0]","Like I said, this is a flash drive. It works. There are no data copying or writing speed problems and it performs within manufacturer specs.",5.0,It;s a flash drive and it works,1374624000,2013-07-24,502,0,0,"like i said, this is a flash drive. it works. there are no data copying or writing speed problems and it performs within manufacturer specs.",positive
A3QDFB37T18WEJ,B007WTAJTO,"Anthony Stone ""APS""","[0, 0]","I've noticed something VERY CROOKED online...postage scalpers! Charging $8 bucks to mail out micro sd cards that usually come in a small envelope? I mean COME ON! The FTC needs to crack down on these postage scalpers because they are working in FULL FORCE these days?I'd say a Micro-SD card should mail NO HIGHER than a $1.50 to $3.00 bucks but $8.00s????These crooks ARE DEMENTED! I've just been deleting orders out of my cart & will keep doing so till I find one that WON'T rip me off!Great products come  from Scan Disk but BUYERS BEWARE of these shops who mark these things with high priced postage & then mail it out in a small envelope! and YES almost EVERYONE I've ever ordered came in a small envelope BTW...Shame on you! I think I'll write my congressman about it! [for whatever good that'll do? w/a 10% rating as they NEVER CARE what ""We The People"" want!]Never the less, You all should be fined by the FTC for committing HIGHWAY ROBBERY!  end of review & hopes this helps others speak out against highway robbery via high postage gauging! As said above I'll keep browsing till I find a good store who WON'T commit this crime! As my dad likes to say: There's no honest people anymore!ONE FINAL NOTE: Amazon & all of the other online outlets should stop allowing people to charge what they want for postage & only allow them to ship it at cost! a.k.a price figuring via what the item actually ships for at the PO,FedX &/or UPS!",5.0,Great Product but Watch OUT for Postage Scalpers!,1373500800,2013-11-07,396,0,0,"i've noticed something very crooked online...postage scalpers! charging $8 bucks to mail out micro sd cards that usually come in a small envelope? i mean come on! the ftc needs to crack down on these postage scalpers because they are working in full force these days?i'd say a micro-sd card should mail no higher than a $1.50 to $3.00 bucks but $8.00s????these crooks are demented! i've just been deleting orders out of my cart & will keep doing so till i find one that won't rip me off!great products come  from scan disk but buyers beware of these shops who mark these things with high priced postage & then mail it out in a small envelope! and yes almost everyone i've ever ordered came in a small envelope btw...shame on you! i think i'll write my congressman about it! [for whatever good that'll do? w/a 10% rating as they never care what ""we the people"" want!]never the less, you all should be fined by the ftc for committing highway robbery!  end of review & hopes this helps others speak out against highway robbery via high postage gauging! as said above i'll keep browsing till i find a good store who won't commit this crime! as my dad likes to say: there's no honest people anymore!one final note: amazon & all of the other online outlets should stop allowing people to charge what they want for postage & only allow them to ship it at cost! a.k.a price figuring via what the item actually ships for at the po,fedx &/or ups!",negative
A2EYLCP9BKS9RY,B007WTAJTO,"Anthony W. Raynor ""awraynor""","[0, 0]","I recently upgraded from my trusty Droid X to the Samsung Galaxy S4.Given it's hi-def videos and pictures I wanted a big and fast memory card.This faster card loads the gallery so much faster than one in the X.Otherwise, it's a memory card and it works well.",5.0,Maybe this is why my Droid X was so slow,1387929600,2013-12-25,348,0,0,"i recently upgraded from my trusty droid x to the samsung galaxy s4.given it's hi-def videos and pictures i wanted a big and fast memory card.this faster card loads the gallery so much faster than one in the x.otherwise, it's a memory card and it works well.",positive
A3PUQAPQ0VBZ8N,B007WTAJTO,AntNewYork,"[0, 0]",I have been using this in my Canon camera. it has been working well. over 6000 photos and many videos.,5.0,Works well,1378944000,2013-12-09,364,0,0,i have been using this in my canon camera. it has been working well. over 6000 photos and many videos.,positive
