reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,cleaned_text,sentiment
A2FN0TCZ2XZ7JD,B007WTAJTO,Big Ern,"[0, 0]","I have owned many an SD card in the past, and this is probably the best bang for the buck I've ever received in a card.  I'm not super nitpicky about data read/write speeds necessarily, but this card is plenty fast for me in my Samsung Galaxy Note II.  Pick one up while they are on sale!",5.0,"Great card, great value on Amazon",1355356800,2012-12-13,725,0,0,"i have owned many an sd card in the past, and this is probably the best bang for the buck i've ever received in a card.  i'm not super nitpicky about data read/write speeds necessarily, but this card is plenty fast for me in my samsung galaxy note ii.  pick one up while they are on sale!",positive
A1IM4WFKQKYD9R,B007WTAJTO,BigJohn,"[0, 0]",does very good..... holds a lot of songs......,5.0,Five Stars,1404950400,2014-10-07,62,0,0,does very good..... holds a lot of songs......,positive
A206VL8WFNR7EE,B007WTAJTO,BigNumber,"[0, 0]","Plugged in and worked out of the box in my Samsung Note 2 (Verizon).  Using an app to test the speed while it's in my Note, was hitting 8 - 15 mb/s for writing (avg high 8s), consistently in the 10mb/s for reading, so this seems like a legit class 10, and I don't think the write test really worked the greatest for whatever reason.  I'm with WinXP still, but to anyone else wondering, the exfat format the card comes in is what you want, don't format to fat32 if you computer can't read it, your phone/tablet/etc. most likely will read it fine.",5.0,10 mb read/write w/ Ssng Note 2,1354665600,2012-05-12,940,0,0,"plugged in and worked out of the box in my samsung note 2 (verizon).  using an app to test the speed while it's in my note, was hitting 8 - 15 mb/s for writing (avg high 8s), consistently in the 10mb/s for reading, so this seems like a legit class 10, and i don't think the write test really worked the greatest for whatever reason.  i'm with winxp still, but to anyone else wondering, the exfat format the card comes in is what you want, don't format to fat32 if you computer can't read it, your phone/tablet/etc. most likely will read it fine.",negative
A3GPUR2W0ZRA12,B007WTAJTO,Big Oz,"[0, 0]",able to capture 1080p full Hd on my blackberry z10 now.  with my other card i was only able to do 720,5.0,works great,1370304000,2013-04-06,611,0,0,able to capture 1080p full hd on my blackberry z10 now.  with my other card i was only able to do 720,negative
A3L6N35O7SMUED,B007WTAJTO,BigRig61,"[0, 0]","A micro card that has 64G still just blows my mind. I put this card in my Galaxy Tab and I love it. It gives me plenty of storage for my music, videos, movies, photos, etc. The speed is awesome too. That makes uploading to it that much more enjoyable. I recommend it.",5.0,Unbelievable!,1390780800,2014-01-27,315,0,0,"a micro card that has 64g still just blows my mind. i put this card in my galaxy tab and i love it. it gives me plenty of storage for my music, videos, movies, photos, etc. the speed is awesome too. that makes uploading to it that much more enjoyable. i recommend it.",positive
A3J4SC9M4JQEX6,B007WTAJTO,BigTJ,"[0, 0]",I use mine inside a dash camera which records continuously while the car is being driven. No problems so far. Having the SD adapter included is nice.,5.0,Good price for the MicroSD,1388793600,2014-04-01,251,0,0,i use mine inside a dash camera which records continuously while the car is being driven. no problems so far. having the sd adapter included is nice.,positive
A3GGAZIOHBK12,B007WTAJTO,"Biker Dude 2000 ""Biker""","[0, 0]",Its in my GoPro and the memory card easily captures 2 hrs of video.It can get more the battery only lasts 2 hrs.,5.0,Good card,1365465600,2013-09-04,460,0,0,its in my gopro and the memory card easily captures 2 hrs of video.it can get more the battery only lasts 2 hrs.,negative
A2YKI9I12FWCHG,B007WTAJTO,Bill Ansardi,"[0, 0]","Got it for my cell phone, Samsung Galaxy S4.  Works just like one would expect and appears to be quite fast.",5.0,SanDisk Ultra 32GB,1401148800,2014-05-27,195,0,0,"got it for my cell phone, samsung galaxy s4.  works just like one would expect and appears to be quite fast.",positive
A1F70KXI4UC60P,B007WTAJTO,"Bill ""Bill""","[0, 1]","I like to keep track of the &#34;Daily Deals&#34; and check them almost daily (resulting in me spending more than I should), but this was too good of a deal to pass up.  I will be upgrading my cell phone soon, so I knew I would be needing it soon.  So, at $30 (with an adaptor and in retail packaging) I jumped at it and am glad I did!",5.0,"I got it as a ""Daily Deal"" for $30",1403568000,2014-06-24,167,0,1,"i like to keep track of the &#34;daily deals&#34; and check them almost daily (resulting in me spending more than i should), but this was too good of a deal to pass up.  i will be upgrading my cell phone soon, so i knew i would be needing it soon.  so, at $30 (with an adaptor and in retail packaging) i jumped at it and am glad i did!",negative
A1W20R38AVESDI,B007WTAJTO,Bill Honaker,"[0, 0]",Fast and reliable.  Well worth the price.  Works in my android tablet 7.0 with no problems.  Setup was no problem.,5.0,Excellent product,1373587200,2013-12-07,366,0,0,fast and reliable.  well worth the price.  works in my android tablet 7.0 with no problems.  setup was no problem.,positive
APBRVVL6I4UCF,B007WTAJTO,Billie Williams,"[0, 0]","Slides right into devices with ZERO instructions needed, comes with ""Reader."" Adds lots of Storage space to your Reader or other device. Firmly snaps into place. Easy to read on screen instructions for what to store on device and what to store on SD Card.",5.0,Lots Of Extra Memory with GREAT Ease of Use and Placement in Devices!,1386720000,2013-11-12,391,0,0,"slides right into devices with zero instructions needed, comes with ""reader."" adds lots of storage space to your reader or other device. firmly snaps into place. easy to read on screen instructions for what to store on device and what to store on sd card.",positive
A11KZ906QD08C5,B007WTAJTO,"Bill McLean ""Trust But Verify""","[0, 0]",Probably enough storage space to handle most people's personnel information needs.  Just don't forget where you hide it.,4.0,16 GIGS In a TINY PACKAGE,1404691200,2014-07-07,154,0,0,probably enough storage space to handle most people's personnel information needs.  just don't forget where you hide it.,positive
A3JHCU27EIEC2S,B007WTAJTO,Bill M,"[0, 0]","Shop around, and you will be surprised how good of a deal this is.Combine it with something else to get free shipping, and it's a low cost winner.Technically speaking it works great, especially for a Go Pro Camera which will benefit greatly from the enhanced storagecapacity.Put it in a digital camera, and you won't need to worry about running out of space.Just bought my second one, that's how much I like/recommend it",5.0,Great Price,1370908800,2013-11-06,397,0,0,"shop around, and you will be surprised how good of a deal this is.combine it with something else to get free shipping, and it's a low cost winner.technically speaking it works great, especially for a go pro camera which will benefit greatly from the enhanced storagecapacity.put it in a digital camera, and you won't need to worry about running out of space.just bought my second one, that's how much i like/recommend it",positive
A34UQJ1BZRU5Z1,B007WTAJTO,"Bill MSN ""Rabbit Ears""","[0, 0]","Bought 2 of these for the wife's & my Android phone. When her's failed after 2 months, we figured it was just luck of the draw. Now mine failed after just over 4 months, losing a bunch of photos & videos (I made sure to back up every few weeks but even so, we just lost a bunch of photos of our 2 month newborn).Clearly SanDisk had a bad batch with this lot and as the return policy is horrible, I won't be buying any more SanDisk, no matter how cheap (when we bought them on sale around January 2013 they were over half the price of similar SD cards; again, SanDisk clearly knew they had a bad batch, shame on them for dumping them on the customer, no matter how cheap).While I would presumed they would have solved the problem in production, buy at your own risk, SanDisk will sell product with ridiculous failure rate.EDIT: After submitting my review I did some more research on other sites and the low star reviews here. SanDisk is so clearly guilty of selling a defective product from the batch about 6 months ago. Which as I said before, is when they put them on a super discount sale. They knew what they were doing and they are thumbing their nose at customers who just fell outside warrantee (like myself).To knowingly sell your customer something that is going to fail at an unacceptable rate and then ignore them because it failed a little bit outside warrantee is just bad faith. I beg people considering buying this product to not do so, and thumb up the reviews warning of failures. It is only when companies lose sales do they reconsider not screwing their customers like this.Personally I have bought several SanDisk thumb drives, CompactFlash cards, and a Sandisk MP3 player. The thumb drives were ok but I wouldn't buy another mp3 player from them (it was buggy as hell). Up until now I had an overall neutral to favorable opinion of them, not anymore.If you think I am overreacting, please just skim through a few pages submitted in springtime of 2013. There is at least one or more ""6 months and it failed"" reviews per page.",1.0,Not one but TWO failures,1368576000,2013-05-15,572,0,0,"bought 2 of these for the wife's & my android phone. when her's failed after 2 months, we figured it was just luck of the draw. now mine failed after just over 4 months, losing a bunch of photos & videos (i made sure to back up every few weeks but even so, we just lost a bunch of photos of our 2 month newborn).clearly sandisk had a bad batch with this lot and as the return policy is horrible, i won't be buying any more sandisk, no matter how cheap (when we bought them on sale around january 2013 they were over half the price of similar sd cards; again, sandisk clearly knew they had a bad batch, shame on them for dumping them on the customer, no matter how cheap).while i would presumed they would have solved the problem in production, buy at your own risk, sandisk will sell product with ridiculous failure rate.edit: after submitting my review i did some more research on other sites and the low star reviews here. sandisk is so clearly guilty of selling a defective product from the batch about 6 months ago. which as i said before, is when they put them on a super discount sale. they knew what they were doing and they are thumbing their nose at customers who just fell outside warrantee (like myself).to knowingly sell your customer something that is going to fail at an unacceptable rate and then ignore them because it failed a little bit outside warrantee is just bad faith. i beg people considering buying this product to not do so, and thumb up the reviews warning of failures. it is only when companies lose sales do they reconsider not screwing their customers like this.personally i have bought several sandisk thumb drives, compactflash cards, and a sandisk mp3 player. the thumb drives were ok but i wouldn't buy another mp3 player from them (it was buggy as hell). up until now i had an overall neutral to favorable opinion of them, not anymore.if you think i am overreacting, please just skim through a few pages submitted in springtime of 2013. there is at least one or more ""6 months and it failed"" reviews per page.",negative
A6F75MWR60I4X,B007WTAJTO,Billster,"[0, 0]","What is this thing? Oh, yeah. A memory card!It does what it says and nothing else.Keep remembering things even when you forget. Like my last girlfriend!",5.0,"What is this thing? Oh, yeah. A memory card!",1375315200,2013-01-08,699,0,0,"what is this thing? oh, yeah. a memory card!it does what it says and nothing else.keep remembering things even when you forget. like my last girlfriend!",negative
A321BXY0R0CXRV,B007WTAJTO,"Bill T. Ray ""1Engr""","[0, 0]","I'm using this in a NOOK HD+ (Customized Android OS). I use it mostly for music, a few docs. It works as expected with no problems. I have several SanDisk MicroSD cards, but this is the only XC card. They have all performed as expected. I have been pleased with both his memory card, as well as the other SanDisk cards.",5.0,Great! Performs as Expected,1393027200,2014-02-22,289,0,0,"i'm using this in a nook hd+ (customized android os). i use it mostly for music, a few docs. it works as expected with no problems. i have several sandisk microsd cards, but this is the only xc card. they have all performed as expected. i have been pleased with both his memory card, as well as the other sandisk cards.",neutral
A7XLQUTH8N2T5,B007WTAJTO,billtull,"[0, 0]","All I can say is, these are probably the best I could find, fast and furious!If you dont get class 10, you are taking the risk of dropped frames on your HD videos.besides they are pretty too!",5.0,16 gb sandisk c-10,1389225600,2014-09-01,98,0,0,"all i can say is, these are probably the best i could find, fast and furious!if you dont get class 10, you are taking the risk of dropped frames on your hd videos.besides they are pretty too!",positive
A18G0NBO5FVPMZ,B007WTAJTO,Billy K,"[0, 0]","To begin, I am not that knowledgeable in tech matters so when I received a new Galaxy Note 2 as a gift and decided to add storage I read some reviews on the SD cards and was reading about the compatibility of the 64 GB cards (exFAT or Fat? I guess the exFAT was a successful diet), I was concerned somewhat but I ordered this one anyway and this is what my experience was. I added some music and videos onto the card using my Apple Macbook Air with no problems and then inserted it into the Note 2 with no problems and it immediately loaded everything with no problems. I have since taken it out and added some more music to it and it is working perfectly. I did not reformat or anything like that which was a great relief. Although I have only used this item for a week now with issue which means something could go wrong in the future, I would give it more than 5 stars if possible because it was easy for someone like me. I know I used the phrase no problems multiple times but when you are my age and things go smoothly with no problems it is very good.",5.0,Galaxy Note 2,1367712000,2013-05-05,582,0,0,"to begin, i am not that knowledgeable in tech matters so when i received a new galaxy note 2 as a gift and decided to add storage i read some reviews on the sd cards and was reading about the compatibility of the 64 gb cards (exfat or fat? i guess the exfat was a successful diet), i was concerned somewhat but i ordered this one anyway and this is what my experience was. i added some music and videos onto the card using my apple macbook air with no problems and then inserted it into the note 2 with no problems and it immediately loaded everything with no problems. i have since taken it out and added some more music to it and it is working perfectly. i did not reformat or anything like that which was a great relief. although i have only used this item for a week now with issue which means something could go wrong in the future, i would give it more than 5 stars if possible because it was easy for someone like me. i know i used the phrase no problems multiple times but when you are my age and things go smoothly with no problems it is very good.",negative
A1R03IHKD9ZVXT,B007WTAJTO,billylh,"[0, 0]",I bought this for my Lenovo A2109 tablet which alot of sites say wont work.  Once I formatted it to FAT32 it worked flawlessly.  Its fast and provides tons of storage to my 16gb tablet.,5.0,bought for tablet,1364256000,2013-03-26,622,0,0,i bought this for my lenovo a2109 tablet which alot of sites say wont work.  once i formatted it to fat32 it worked flawlessly.  its fast and provides tons of storage to my 16gb tablet.,positive
A24DCZDF1G8TZH,B007WTAJTO,Biomedted,"[0, 0]","works as expected and was nice that it came with a holder. Not sure what else you can say about a chip, either it works or it don't? One never knows until they use it for a while how it is working...",4.0,works great,1387065600,2013-12-15,358,0,0,"works as expected and was nice that it came with a holder. not sure what else you can say about a chip, either it works or it don't? one never knows until they use it for a while how it is working...",negative
A1LLAA781BKU6M,B007WTAJTO,Biri Komori,"[0, 0]","It's a micro sd hc, stores files, and is great at it.I don't really know enough about these kinda things to go into details of how fast it is at transfering files.But it worked great for copying video files from my computer, placing the same thing into my LED tv (has a USB port) and watching the files from there. 8gb video files would play perfectly fine. Perhaps that's saying enough about it? Worth the money!",5.0,It's a great for what it is,1362182400,2013-02-03,673,0,0,"it's a micro sd hc, stores files, and is great at it.i don't really know enough about these kinda things to go into details of how fast it is at transfering files.but it worked great for copying video files from my computer, placing the same thing into my led tv (has a usb port) and watching the files from there. 8gb video files would play perfectly fine. perhaps that's saying enough about it? worth the money!",positive
ANJ1R11STS7NX,B007WTAJTO,birkato,"[0, 0]","The product is OK, but my card does not acheive the rated write speed of 10 MB/sec.  Most applications probably don't need to hit 10 MB/sec, but my GoPro Hero 3 does need the full bandwidth and thus would bomb on me sometimes.  As tested, my card got between 8-10 MB/sec using the larger block sizes.  I complained to Sandisk about it and they allowed me to send it in for a replacement which I did (and took almost 2 weeks), but the replacement behaved the same way.  I would say this card is OK for most applications, but if you need top end speed, I would go with another card.  I bought my card in May 2013 and had it replaced in August 2013 so hopefully they have fixed this problem by now.",2.0,Decent card but does not meet speed specifications.,1386460800,2013-08-12,483,0,0,"the product is ok, but my card does not acheive the rated write speed of 10 mb/sec.  most applications probably don't need to hit 10 mb/sec, but my gopro hero 3 does need the full bandwidth and thus would bomb on me sometimes.  as tested, my card got between 8-10 mb/sec using the larger block sizes.  i complained to sandisk about it and they allowed me to send it in for a replacement which i did (and took almost 2 weeks), but the replacement behaved the same way.  i would say this card is ok for most applications, but if you need top end speed, i would go with another card.  i bought my card in may 2013 and had it replaced in august 2013 so hopefully they have fixed this problem by now.",negative
A133IM5LCXOX1P,B007WTAJTO,"BitTwiddler ""OldSchoolGeek""","[0, 0]",Pay attention to your application and what class your card is!  Class 4 or unclassed may be cheaper but it may not give you the performance you want. Don't be pennywise and poundfoolish... this was purchased to go into one of the newer MK808 version tv streamer dongles and those take class 10. For the price this was a good value.I have been using SanDisk xD and sD regular and micro for 8 years now and always found them to be a consistent and high grade storage card. I can recommend this brand.,5.0,Just what I needed,1357430400,2013-06-01,555,0,0,pay attention to your application and what class your card is!  class 4 or unclassed may be cheaper but it may not give you the performance you want. don't be pennywise and poundfoolish... this was purchased to go into one of the newer mk808 version tv streamer dongles and those take class 10. for the price this was a good value.i have been using sandisk xd and sd regular and micro for 8 years now and always found them to be a consistent and high grade storage card. i can recommend this brand.,positive
A2PC9ZZIFV31B1,B007WTAJTO,bk,"[1, 1]","I bought a couple of these to use with a GoPro HERO camera. Since I've never had bad luck with a SanDisk product, I chose this to store my precious photos and videos on. A class 10 device, it can not only store average video, photos and sound, but is fast enough the handle the 3 shot per half second rate the cameras multi-shot mode demands.",5.0,Good product,1362268800,2013-03-03,645,1,1,"i bought a couple of these to use with a gopro hero camera. since i've never had bad luck with a sandisk product, i chose this to store my precious photos and videos on. a class 10 device, it can not only store average video, photos and sound, but is fast enough the handle the 3 shot per half second rate the cameras multi-shot mode demands.",positive
A2RWCDXMX1C597,B007WTAJTO,BK,"[1, 1]","Losing pictures, video, and tunes after 9 months on a Samsung Galaxy Note 2 (stock android).  Looks like this is a common problem.  I will try my luck with Sandisk on Monday.  If I don't get a replacement, I will never buy a Sandisk product again.  I paid the premium for ""Sandisk Quality.""  I am very disappointed.UPDATE:Sandisk will be providing a replacement SD CARD.  However, my data loss and downtime cannot be replaced.  SanDisk lost their ""premium rating"" in my eyes. It's going to take a while for them to get it back.",1.0,Defective after 9 Months. Lost Pics and Video.,1384041600,2013-10-11,423,1,1,"losing pictures, video, and tunes after 9 months on a samsung galaxy note 2 (stock android).  looks like this is a common problem.  i will try my luck with sandisk on monday.  if i don't get a replacement, i will never buy a sandisk product again.  i paid the premium for ""sandisk quality.""  i am very disappointed.update:sandisk will be providing a replacement sd card.  however, my data loss and downtime cannot be replaced.  sandisk lost their ""premium rating"" in my eyes. it's going to take a while for them to get it back.",negative
A3CLFEK519403P,B007WTAJTO,"B. Kirkorian ""History buff""","[0, 0]","I bought this card as high speed external memory for my Asus ME302C tablet to play movies, music, etc. The card meets all of my expectations, and was pleasantly surprised to discover that it had absolutely no crapware preloaded. No compatibility issues whatsoever.",5.0,Flawless...at a good price.,1398384000,2014-04-25,227,0,0,"i bought this card as high speed external memory for my asus me302c tablet to play movies, music, etc. the card meets all of my expectations, and was pleasantly surprised to discover that it had absolutely no crapware preloaded. no compatibility issues whatsoever.",positive
A1F03O727OOJIK,B007WTAJTO,bl2469,"[0, 0]",I did not do any bench tests to see to verify the read and white but been very happy with it.,4.0,IT still works,1381795200,2013-10-15,419,0,0,i did not do any bench tests to see to verify the read and white but been very happy with it.,positive
A21BXSJX1WVMYU,B007WTAJTO,Black Box,"[0, 0]","These things hardly go wrong, last forever, the bigger the better!With  SanDisk's  long-standing reputation,  at the right price point ( preferably at least $0.75  per GB or lower),  prIices can only continue to drop as technology improves.Not much to think about really. if you need the space, at this price,  you've hit a sweet spot for the moment.Great thing about micro SD cards  is their versatility.  You can stick it in your camera,  then stick it in your phone to review &  share. Tge speed  of these cards &  price/capacity  used  to be a problem. No longer. Now just watch the price of 64 GB cards  as the next level of resistance.Order was delivered on time,  price was right,  it's humming away reliably in my phone at the moment. What not to like?",5.0,No Brainer,1375574400,2013-04-08,609,0,0,"these things hardly go wrong, last forever, the bigger the better!with  sandisk's  long-standing reputation,  at the right price point ( preferably at least $0.75  per gb or lower),  priices can only continue to drop as technology improves.not much to think about really. if you need the space, at this price,  you've hit a sweet spot for the moment.great thing about micro sd cards  is their versatility.  you can stick it in your camera,  then stick it in your phone to review &  share. tge speed  of these cards &  price/capacity  used  to be a problem. no longer. now just watch the price of 64 gb cards  as the next level of resistance.order was delivered on time,  price was right,  it's humming away reliably in my phone at the moment. what not to like?",negative
A3QMHEOQCC30A9,B007WTAJTO,BlackDave,"[0, 0]","Purchased it for DATA2SD on my Asus Transformer Prime. It did a great job but eventually the tablet started slowing down anyway so I have replaced it with a Samsung Tablet, which I will use the SD card in it but as a regular form of storage.",5.0,Great speeds for my needs indeed.,1388793600,2014-04-01,251,0,0,"purchased it for data2sd on my asus transformer prime. it did a great job but eventually the tablet started slowing down anyway so i have replaced it with a samsung tablet, which i will use the sd card in it but as a regular form of storage.",negative
A2W86PTH6LX1N4,B007WTAJTO,"Black Eyes ""Frosed""","[0, 0]",Works great with the GoPro camera!I can get about 3 days of kayaking video and photos on it.Price was fair.,5.0,"SanDisk Ultra 64 GB, Class 10",1369267200,2013-05-23,564,0,0,works great with the gopro camera!i can get about 3 days of kayaking video and photos on it.price was fair.,positive
A2JZK4Z01EQK7D,B007WTAJTO,"Blacksunshine ""X""","[0, 0]",This is great. I use this with my Contour Roam camera. Works great. lots of room for video. Transfer speeds are as expected.,5.0,Sweet storage!!!,1372636800,2013-01-07,700,0,0,this is great. i use this with my contour roam camera. works great. lots of room for video. transfer speeds are as expected.,positive
A3ILELGG8QYRR8,B007WTAJTO,"Blainem ""Blainem""","[0, 0]",Card works fine at 1080p on my Gopro Hero 3 plus.  Works great in my Transend USB 3.0 reader as well.,5.0,Works as it should,1399593600,2014-09-05,94,0,0,card works fine at 1080p on my gopro hero 3 plus.  works great in my transend usb 3.0 reader as well.,positive
A1XW5B29FT3Y36,B007WTAJTO,BlakeHarrell,"[0, 0]",Came with adapter as described and works perfectly. I use this SDHC card with my GoPro Hero 3+ black and haven't been able to fill it up yet.,5.0,Works Perfect,1394928000,2014-03-16,267,0,0,came with adapter as described and works perfectly. i use this sdhc card with my gopro hero 3+ black and haven't been able to fill it up yet.,positive
A1303KD3DN2ULA,B007WTAJTO,"Blam-o ""Daniel""","[0, 0]","Great capacity. I purchased this when I first purchased my phone (Samsung Galaxy S3) and have had no issues with it. Great write speed. Excellent way to store all your music, videos and photos. Great to take videos with as well. More than enough capacity for anything I'd need it for on my phone. Can't go wrong with the SanDisk name either. An industry leader and well known for quality. Of course you always want to backup any and all of your data for continuity purposes, but I've never had any issues with this card.",5.0,Awesome card,1391904000,2014-09-02,97,0,0,"great capacity. i purchased this when i first purchased my phone (samsung galaxy s3) and have had no issues with it. great write speed. excellent way to store all your music, videos and photos. great to take videos with as well. more than enough capacity for anything i'd need it for on my phone. can't go wrong with the sandisk name either. an industry leader and well known for quality. of course you always want to backup any and all of your data for continuity purposes, but i've never had any issues with this card.",positive
AJCTDKWBLEHZV,B007WTAJTO,"B. Lee ""Danke""","[0, 0]","I bought this for my Canon DSLR. It works great, no delay in photograph shots. Also, no visible lag effects with video. Will re-purchase.",5.0,"Good price, works great",1389139200,2014-08-01,129,0,0,"i bought this for my canon dslr. it works great, no delay in photograph shots. also, no visible lag effects with video. will re-purchase.",positive
ASEODAFAX9APT,B007WTAJTO,Blesson George,"[1, 1]",My gps has plenty more space now to update it's maps. It works so that is all there is to know.,5.0,I'm using it for my gps,1381104000,2013-07-10,516,1,1,my gps has plenty more space now to update it's maps. it works so that is all there is to know.,positive
A3A7P4GLA07YCN,B007WTAJTO,BL,"[0, 0]","I haven't done any formal benchmarks, but the device seems pretty slow. I haven't seen any real performance boost vs. my old card even on bulk file copies. I have another 8GB samsung card that may be a knockoff that performs noticeably better than this card.I'm using it anyway. I don't really have the time to return it or anything.",2.0,Seems pretty slow,1393545600,2014-02-28,283,0,0,"i haven't done any formal benchmarks, but the device seems pretty slow. i haven't seen any real performance boost vs. my old card even on bulk file copies. i have another 8gb samsung card that may be a knockoff that performs noticeably better than this card.i'm using it anyway. i don't really have the time to return it or anything.",negative
A3S737XEVZRF63,B007WTAJTO,blksith0,"[0, 0]",This is a nice card. Holds about 29 GB. You can store data on it. It is a microSDHC card.,5.0,Nice Card,1356912000,2012-12-31,707,0,0,this is a nice card. holds about 29 gb. you can store data on it. it is a microsdhc card.,positive
ANX5EWEO7Q42S,B007WTAJTO,"Blueflippy ""blueflippy""","[0, 0]",My Samsung Galaxy S4 seemed to take to it right away.  It snapped into place without issue and began working without formatting question.,5.0,Fits Tight and Works Instantly,1399766400,2014-11-05,33,0,0,my samsung galaxy s4 seemed to take to it right away.  it snapped into place without issue and began working without formatting question.,positive
A9OBJEJ2UMBMS,B007WTAJTO,BluPenguin,"[0, 0]","Works great, good transfer speed, capacity is as claimed.Only con I can think of is that it's too small and this is the second one I'm buying because I lost my first one while playing with my phone in bed and could not find it ever again. It's probably stuck in some sheets or the bed frame, I tried but can't seem to locate it anymore. I had just discovered and saved the cure to cancer on that card and I cannot remember what it was now. Sorry.",5.0,Used in Samsung Galaxy S4,1395705600,2014-03-25,258,0,0,"works great, good transfer speed, capacity is as claimed.only con i can think of is that it's too small and this is the second one i'm buying because i lost my first one while playing with my phone in bed and could not find it ever again. it's probably stuck in some sheets or the bed frame, i tried but can't seem to locate it anymore. i had just discovered and saved the cure to cancer on that card and i cannot remember what it was now. sorry.",negative
A1E073X5ID5BQI,B007WTAJTO,blurb,"[0, 0]","boost the mp3 player size thanks, more more if you have the music or video's can not go wrong with more memory",5.0,always good,1376611200,2013-08-16,479,0,0,"boost the mp3 player size thanks, more more if you have the music or video's can not go wrong with more memory",positive
A3VTSPF7JQ80UQ,B007WTAJTO,"B. McGregor ""BigMG""","[0, 0]","Lot's of space now! My Galaxy was getting full, so I got this. Tons of space for movies and music and pictures and videos and kindle. Get the point? Lots of space.",5.0,Lots of space,1385683200,2013-11-29,374,0,0,"lot's of space now! my galaxy was getting full, so i got this. tons of space for movies and music and pictures and videos and kindle. get the point? lots of space.",positive
A3911F26LJANQQ,B007WTAJTO,Bobby C. Richardson,"[0, 0]",I was impress with the value and quality. I used SanDisk Ultra 64 GB microSDXC Class 10 with my ASUS 300TF it works great!,5.0,SanDisk Ultra 64 GB microSDXC Class 10 UHS-1 Memory Card 30MB/s,1357948800,2013-12-01,372,0,0,i was impress with the value and quality. i used sandisk ultra 64 gb microsdxc class 10 with my asus 300tf it works great!,positive
ARNFN34LW54GR,B007WTAJTO,Bobby G Scott Jr,"[0, 0]",Class 10 speed works great in my camera takes videos. Finally the price of these decent sized cards are coming down. Well pleased.,5.0,Works great in my camera,1359158400,2013-01-26,681,0,0,class 10 speed works great in my camera takes videos. finally the price of these decent sized cards are coming down. well pleased.,positive
A37YYHDVMRMWKO,B007WTAJTO,Bobby,"[0, 0]",I got this for my Samsung Galaxy S3 when it was on sale. My fairly new internal card reader wasn't able to write to it so I tried 2 different USB adapters and they didn't work either. I installed it in my phone and was able to copy files via USB. It was slow but it worked and is great in the phone.,4.0,Not bad.,1354060800,2012-11-28,740,0,0,i got this for my samsung galaxy s3 when it was on sale. my fairly new internal card reader wasn't able to write to it so i tried 2 different usb adapters and they didn't work either. i installed it in my phone and was able to copy files via usb. it was slow but it worked and is great in the phone.,positive
A1EM5LNJBNNI26,B007WTAJTO,bobbyinpa,"[0, 0]",works as advertised.  Wish more companies made good products.  I still have plenty of storage available and it runs quick and safely.,5.0,great memory,1354406400,2012-02-12,1030,0,0,works as advertised.  wish more companies made good products.  i still have plenty of storage available and it runs quick and safely.,positive
A2X4A3S0BNSISR,B007WTAJTO,Bobby Shornock,"[4, 5]","I purchased 2 128GB SD cards, one for my Nokia Lumia 1520, and another for my Surface Pro 2, both devices took the card without any issues.As for read/Write speeds, I am sure there are better options, but this is the only 128GB Micro SD card available right now, and Sandisk did an amazing job with the product.And currently at $119.99(For how long, I am not sure), it's a great deal, considering a lot of the good SD cards are in the $140 range still.No issues with either card unmounting itself, put them in, transfer files, and you're good.",5.0,The 128GB card works in quite a few newer devices.  A great value at $119.99,1395792000,2014-03-26,257,4,5,"i purchased 2 128gb sd cards, one for my nokia lumia 1520, and another for my surface pro 2, both devices took the card without any issues.as for read/write speeds, i am sure there are better options, but this is the only 128gb micro sd card available right now, and sandisk did an amazing job with the product.and currently at $119.99(for how long, i am not sure), it's a great deal, considering a lot of the good sd cards are in the $140 range still.no issues with either card unmounting itself, put them in, transfer files, and you're good.",positive
A2XV6RZ35DV49R,B007WTAJTO,Bob Cox,"[0, 0]","This card is doing its job in my S4. Lots of room for storing photos, music and videos. Good item.",4.0,Works great in my phone,1386806400,2013-12-12,361,0,0,"this card is doing its job in my s4. lots of room for storing photos, music and videos. good item.",neutral
A2ETCT19Z81YUF,B007WTAJTO,Bob Denhaan,"[0, 0]","Realistically I probably could have gotten away with a 16GB card, but like anything, it's better to have it and not need it than to need it and not have it. Popped it into my moblie phone an put all my music on it, plus enough room for photos or videos, etc.No hiccups or errors yet and holds a ton of stuff.",5.0,Excellent for my mobile phone,1373932800,2013-07-16,510,0,0,"realistically i probably could have gotten away with a 16gb card, but like anything, it's better to have it and not need it than to need it and not have it. popped it into my moblie phone an put all my music on it, plus enough room for photos or videos, etc.no hiccups or errors yet and holds a ton of stuff.",negative
AN59B85WR7QBN,B007WTAJTO,bobgene,"[0, 0]",I have nothing to use this device with. I ordered by mistake. I'm sure it's a great product but not for me.,2.0,I don't rember ordering this,1389225600,2014-09-01,98,0,0,i have nothing to use this device with. i ordered by mistake. i'm sure it's a great product but not for me.,negative
AK5H5DCGY96Y6,B007WTAJTO,Bob,"[0, 0]","Bought this for the GoPro Hero3 and it works as advertised with no issues. Since I bought this, I have learned to watch for sales because they tend to get deeply discounted at local retailers every once in a while.",5.0,It works,1380672000,2013-02-10,666,0,0,"bought this for the gopro hero3 and it works as advertised with no issues. since i bought this, i have learned to watch for sales because they tend to get deeply discounted at local retailers every once in a while.",positive
